INDEX,PM2.5-1,PM2.5-2
89,27.9406416023748,22.36974919962021
90,26.172535221060937,20.572392734176383
91,27.895751758537276,20.039725940930055
92,29.147901971253365,20.702714284390176
93,22.321207604174173,15.50340599334006
94,20.147296165473843,12.370831175568478
95,16.429004786270486,9.53237948291153
96,22.63778242858781,11.262380618997744
97,41.4331515829173,21.82446802600363
98,40.714626808570706,27.30501480323616
99,33.08497335104589,30.237831005946738
100,38.304093960543305,33.50748998464852
101,34.35806989182524,30.400812980407217
102,33.14136866243179,26.64796514245444
103,37.50278630790063,29.370451373685214
104,34.946764478663546,29.517315609201805
105,43.59469547077606,38.90502705884108
106,43.23207738457844,41.42333281513244
107,39.38871934730409,36.84821913459878
108,45.70883391286321,39.49505162327235
109,42.657653742850925,38.18268096394548
110,45.02055410396804,38.82449647033047
111,34.766967356729076,28.810511656971023
112,23.309987348444707,18.542935709375445
113,21.524997650276077,15.898169074102116
114,26.49178824791109,18.97928678026797
115,17.406848268536276,12.684373476137598
116,11.683595175182068,9.091995174117436
117,12.740951706460777,8.325388235274005
118,14.961970959304232,9.72415520565272
119,19.8962425850347,11.561210506944255
120,27.700161885936954,13.950404082883477
121,27.068786068122797,14.082448213903415
122,14.345232271078533,11.086923806581218
123,12.340056678895698,12.017898728620397
124,32.04104654565435,24.898628564072382
125,30.375134455414262,25.54727543705378
126,27.339274055382187,24.900415357839872
127,25.23938206870748,23.40689519537251
128,28.519965538813008,25.2225872316155
129,35.2485245096188,31.073835858555974
130,52.360063393358786,45.883882425042955
131,49.56744962994874,46.49301390785356
132,42.83302428428974,40.75960059536805
133,42.421409057326194,39.47201774389334
134,37.00162563161227,33.93013047933432
135,26.9578073774141,24.573514240217428
136,22.677890562812163,21.36848962815616
137,12.299825836263205,13.885507751352293
138,10.199866158306433,12.287330633917575
139,12.742256194794379,13.32310465482969
140,16.93178230900475,15.798486353522717
141,14.933913181614585,15.249647485760216
142,2.4687982407872444,4.873005124170563
143,1.7944490500892956,2.660695454566365
144,5.528278304499695,3.522821579986454
145,6.599776940097006,4.172296609444043
146,8.173888424217882,5.937326241051476
147,9.094691673607441,7.39826530183904
148,8.048363938283089,6.562366154091389
149,6.51754167716359,6.025287187593327
150,6.5582859935615625,5.199867972160004
151,7.525964606869007,5.293871314810476
152,8.129590621351355,5.976534664946282
153,12.832883364807685,9.74649106381663
154,15.813427061872641,13.811982074270015
155,14.512136093981864,14.10933119037107
156,14.033114050116229,14.181219073173413
157,14.690590377012738,14.298224396582306
158,16.660784080291283,15.516754394139133
159,16.113763553330337,15.62044775775528
160,14.447143431756546,14.42056805524594
161,13.591806195701423,13.99244664795852
162,16.069397634750583,15.663230193233659
163,18.359964666363783,17.870859577100372
164,14.666348006485924,14.689043657025538
165,15.427447296752218,15.5122040249757
166,17.662821426042676,17.559378249484602
167,20.976835267620405,20.325002050051975
168,25.56467937688896,23.816107042664793
169,30.925193770936133,27.65169682444408
170,26.673108733234812,25.763947809398978
171,27.165957833715513,26.425653136005728
172,23.542243865599264,24.155765020875496
173,22.693946900745868,21.99101084769257
174,21.184844713698183,19.520502273250013
175,19.868537600113772,19.706205629962465
176,21.191461578898778,20.840175215261
177,17.960834699050494,19.089617848417927
178,25.073760678634706,23.968907356635626
179,32.322234345896874,29.62845628786828
180,24.17717205014521,24.921507855946253
181,21.798371928864395,22.615343786912952
182,21.14068579771147,21.08424721280205
183,18.46560840305533,18.6780971625921
184,21.564698456081008,20.362212652678423
185,16.833260321506174,17.600934678904704
186,10.351188427687244,11.692368635557848
187,9.478512919178947,10.194497593584588
188,8.812772369626531,8.844863095556091
189,10.103935097042642,9.603201364507315
190,13.14715430374429,12.823546569167338
191,15.413299944169756,15.223581883381677
192,17.005530565609416,16.851562068884625
193,18.713169844724472,17.533463181438595
194,16.929985060150017,15.858910852161255
195,20.123240553832314,18.008824138186746
196,17.835649402043643,15.042172896536444
197,17.29836398459176,14.843392686424766
198,14.886939149975932,13.851020583779587
199,17.43301453397509,15.576826028671276
200,18.845501181172917,17.209998815634144
201,15.92375448015495,15.41616805180904
202,17.463185962913137,16.42244263305415
203,21.34087001686819,18.77193519045342
204,21.174486972576975,19.559910874645542
205,20.99973937578048,20.13585284173185
206,19.01736058477602,18.42967880869067
207,16.276827505416854,15.42212994327552
208,13.665387999567237,13.431486791930597
209,9.19738191827781,10.181401673664904
210,7.840016091076491,8.194978848094006
211,7.0067741219613895,7.307204533323775
212,6.441114808606271,6.4946367840377475
213,5.425682438783771,5.5232711126492715
214,5.720128088438182,5.245662359641286
215,7.748533564681479,6.293299816247558
216,9.37326479545062,7.546376152143837
217,11.201703531628768,9.398620816466048
218,13.575143587405183,11.895784408112569
219,15.427284129543882,13.65209683737547
220,14.683568890384224,12.926113590922936
221,15.068328847502121,13.088894757729081
222,16.816162705310667,14.155785434401617
223,15.143308243707818,13.303203904107956
224,16.050692813034672,14.064555698579404
225,17.897600124257536,16.048004172897382
226,15.89783835635186,14.697459872027286
227,17.785760845165814,16.632183724641443
228,19.150907662217968,18.03865553697102
229,18.68640554178786,18.456312408779226
230,19.45171427501462,19.176941117182466
231,21.382658331231575,20.74204818095488
232,24.084722784911573,23.24744276657646
233,28.5735587374023,27.07450981853552
234,27.981869710619776,27.109723528826486
235,29.643275151826312,29.071319720830378
236,27.813340082985892,27.75276292297059
237,24.361732469755136,25.359605017715676
238,22.20728120669895,22.252937754659218
239,22.035907556400137,21.391190141295095
240,24.211028464054124,23.946356497997513
241,28.84037060235973,27.75777942312094
242,27.970259487379533,26.59852739993972
243,25.968987720145158,23.881398472509066
244,26.576783271058975,24.632305727101212
245,27.661316312290953,25.138455781717525
246,27.20964793205041,24.32531282801995
247,27.605153139472147,24.097075365393046
248,29.809429002098437,25.79704826496974
249,29.100147571951712,25.927528515473597
250,28.090975028208238,25.696127944607614
251,30.88945042281293,28.018694588896714
252,32.501795591774986,29.92062010615638
253,29.7326574144147,28.242734168501485
254,27.880761364845338,26.87334096706798
255,26.38416752052784,25.532720937166452
256,27.503880503113653,25.327408876022414
257,29.8973732483077,26.737109535879817
258,30.32283029429493,26.656436295852245
259,25.763106461135948,23.366546708063257
260,21.14702882650721,20.083129154957966
261,24.53523061343289,22.097716371943797
262,23.76474108413207,21.84235375181756
263,23.677384204720976,22.01058434248597
264,23.3664653274852,22.026777071754562
265,28.24877531839785,25.551320797537098
266,28.87474273664855,26.68085469537972
267,27.05836652015386,25.16471383054135
268,28.011101395522513,25.4857362449054
269,27.307832471656795,24.436244899816863
270,24.58310711608277,22.23174472527494
271,27.181793255049406,24.320604241556357
272,28.63448991455546,25.69036944298788
273,27.200170946885983,24.80759367031367
274,24.833489803053485,22.951145858432454
275,26.772580241202466,23.250509612305937
276,19.58423734220741,18.006087505139927
277,12.658369164356976,12.84662222830711
278,13.796682528461353,13.277700155365721
279,11.711128533830825,11.828229619013854
280,9.560523284344418,10.126933983082097
281,5.48339198279984,6.760683763916106
282,5.422954262090065,5.615093020072717
283,4.631582917765841,4.230086062085516
284,4.246730546797967,3.436927574655964
285,4.075937140585102,3.776192926958629
286,6.052434868355167,4.636053374975365
287,7.016903818772676,5.862762455729632
288,10.285552214984996,8.602160953417162
289,10.355322073594493,8.919329769007616
290,7.371341258935816,6.577633146296718
291,7.680392573753329,5.989441646080659
292,6.171253022082414,4.962527890310196
293,4.617536433432485,4.36440678811793
294,5.931494253492114,5.162508650091604
295,5.136127978485264,4.656334515029318
296,6.993700892426503,5.531300544217159
297,7.157623759169995,6.427120841112698
298,9.925761842373275,8.826917489575145
299,10.088352282573755,8.414952439545754
300,11.51204951894126,7.657221968985215
301,25.26323008986619,17.143189237647903
302,49.27885620634584,39.713166554938105
303,42.87245221875377,40.102635140985655
304,23.951727155071442,27.050589659074838
305,18.24978279116571,20.406026708452693
306,8.491350897125994,9.644220927897008
307,3.84746047080788,3.597463839526634
308,8.404791376263184,5.532679422574669
309,7.710805383078088,4.956262381617876
310,8.651226325686919,5.986963475169021
311,13.679216992094805,9.472616827087219
312,8.950739179029744,6.609143659630432
313,5.78785099932061,4.470479909299873
314,5.016459419412708,3.6362793825468294
315,7.898291050178222,4.6746964349054165
316,11.93825003991561,6.635745726597135
317,14.381710529496669,9.81702502159757
318,9.752062685228656,8.059910129047807
319,7.771036935905344,6.25922227010714
320,11.349532419348646,8.357369794292802
321,9.157062085183403,6.570723547437374
322,12.306871813571627,7.7368885914191825
323,15.496191111563068,10.876764161688373
324,14.289737205636545,12.09503376233111
325,10.724453259818427,10.074345576023362
326,8.482679557009678,7.207859166877661
327,8.943413111693985,7.082874509117059
328,7.145189653476522,5.7428718411023265
329,6.593696062502779,4.8136392105879295
330,7.413295814576028,5.025132691238243
331,5.730503998374393,4.423537927917063
332,7.554189640943888,6.090747078569059
333,5.879926408371196,5.433283555424995
334,4.883849064196518,4.530043976901687
335,9.658077944135375,7.465552010876306
336,13.983413219069703,11.351903362171342
337,18.064452219980875,17.186145977177432
338,13.306481046178789,14.714051043978591
339,12.32816945142034,13.504655036350563
340,12.8087783926653,12.873941165243785
341,14.153088172787502,14.029268512691537
342,11.208830747923201,12.256406976819342
343,7.647305005930995,9.553450009892398
344,15.954957942169298,13.424168043297543
345,15.59369020123988,13.699214971581366
346,13.312392766280126,12.259567394584534
347,16.84051229591285,14.190695251282689
348,16.363717190215386,14.368320702545166
349,13.694409357843112,12.556096944464638
350,13.658500659508492,12.13073859302108
351,11.949588074327279,10.749206756879662
352,9.812130321586112,10.097805558790784
353,10.510679860913061,10.473971073697232
354,10.662431868939287,11.204444547397376
355,8.471031243727278,9.183335077739308
356,8.747388844459037,8.73544735991817
357,5.55955370406547,5.891333414112775
358,8.993824804134416,8.133073782760698
359,15.206813417178715,13.830611318735741
360,12.560064042791778,13.11917739707214
361,13.977160453075125,12.883152837224484
362,15.775134475549565,12.834064701606856
363,16.32949454991878,14.04934641670467
364,16.04798120147153,13.405342326140534
365,12.202002101775495,12.054537218275037
366,15.296022729828861,12.77815201273013
367,18.909127950625418,15.571044473970831
368,15.38307573354072,14.510509322238857
369,16.009683368604286,14.477894925047282
370,14.930701345012086,14.056777307712327
371,13.893545583921297,14.24871052622789
372,16.77638015492574,15.715763735796564
373,23.088406957179014,20.237821669289406
374,22.064556733333397,20.163195213656234
375,12.432125225127505,13.290271091781817
376,13.758977334921171,13.467760243286127
377,13.542743588134815,13.956124398702851
378,14.352713397897263,14.450914246814486
379,16.30707481702132,16.286914758319735
380,21.823348258622012,21.334923392547363
381,27.90400704606529,26.721125750368063
382,27.336675029933993,27.409410279649197
383,25.492751863675796,25.5767317460586
384,28.44173220790485,27.146999908544537
385,58.78151931890684,48.17565758634486
386,59.6013623914608,51.66226925142889
387,40.33454097446691,36.69234160550812
388,26.406699672003388,25.551736578011308
389,26.106045036188437,25.387800786886068
390,25.81264934059739,24.609018082416537
391,40.622883516188914,33.713034138294006
392,39.91385929998195,34.28555538456941
393,43.3353799671371,37.32288571437525
394,42.96843287663364,37.29969604117694
395,55.73797726758543,45.45571297847583
396,63.419885292757776,51.8027925349011
397,50.1830824264039,43.206516433205366
398,53.91610250336746,43.89006241480079
399,34.39096370014501,30.779126201726818
400,26.27032904908986,25.311346486902004
401,27.09759882726521,26.352840042953755
402,24.62766790515521,24.829547684323458
403,17.13761515202916,19.247987840752252
404,17.48714575862241,18.69543584838896
405,16.58141239679803,18.05522164465561
406,17.09892787816543,18.41653963873194
407,15.669328959431736,16.77296263413786
408,15.068599550522487,14.834794282494208
409,15.048363870073441,13.870450781460944
410,15.435086920151756,14.29635164567436
411,15.054038918108105,14.22201027653487
412,11.659710700470022,11.603781263844551
413,11.247052567557361,11.026100765400106
414,11.508743366207813,10.300101062546196
415,10.441092601268837,9.806170764579672
416,9.444744828222536,9.69374975502632
417,10.943373254106406,10.719647056340055
418,11.621990177135007,11.065263005536426
419,11.289528744417584,10.158669307657163
420,11.04067201430856,9.343814268062541
421,10.04945221951079,9.105198144586524
422,7.560651563802282,6.5755674711178385
423,9.700664913496244,8.711001701297649
424,11.674544034476241,11.217329981007913
425,13.84644676645334,14.178053569305051
426,13.577138170619266,14.988989716126488
427,13.605836787976346,15.406987799334756
428,9.782860412035944,12.445286929221291
429,11.81321529959368,13.296711591785987
430,12.395085349122729,13.269162088152635
431,11.88417354678708,12.728445353475054
432,10.961820705494839,13.356485763360748
433,26.39471436712157,24.255425505289093
434,34.2865705898683,31.9623067402221
435,33.84849797791483,30.465537576265746
436,32.75184345395855,27.815836146613833
437,30.87621487008821,27.564337890106295
438,25.814986972332402,25.131288237939334
439,36.539173490832745,31.958446395283698
440,44.31741630506381,36.72696865085257
441,41.49647764398932,35.397975278664404
442,42.53789443232697,35.70119082539376
443,42.119491133907594,35.68087999069242
444,34.15365518681414,30.229963345148338
445,32.5275267135703,28.459659332266753
446,34.31909127376018,29.58645131881548
447,33.128918930199916,29.328276495405255
448,32.75459233308446,30.128097241491574
449,33.176882274116295,30.018423869213386
450,27.193548680566593,25.827223137413547
451,27.377261511029023,25.152092140218702
452,31.4296878308147,27.43074120421908
453,30.987840261706797,29.03888124059138
454,32.47076164102971,31.473792196098717
455,36.06780070976008,34.76171509427004
456,35.228202267726765,32.40845258659963
457,37.094065544463874,33.14839154963933
458,33.43570818809796,30.407647324895
459,31.812364725507283,28.761096899064647
460,31.56822836387946,27.991036930684892
461,32.72914089336252,28.53484835939779
462,31.999590303015772,28.10945530649657
463,32.16903511414619,27.585043634554125
464,31.86454006710239,26.93044068689249
465,33.37654882158433,27.580271951552298
466,34.49804311989288,28.37555012267953
467,36.36527559506142,30.045862096295586
468,31.998947820692564,27.279620312246454
469,32.23571023094691,27.4664280843777
470,33.184880137361056,28.32035621459313
471,32.51258143147027,28.309338307485262
472,33.22756434647906,28.723209061200162
473,31.244916606363084,27.457225863238058
474,30.22344103861834,26.13544483657749
475,25.571162351529953,21.74157301825969
476,24.44786768936795,20.69680098409321
477,26.588585941556666,20.426295223446584
478,27.438815271623938,20.886733382533766
479,29.814292770365483,21.507428606666615
480,34.07257427969149,25.794733755092718
481,44.570890532689205,35.94478171446226
482,46.095419972562944,40.1772688648482
483,40.112585817289116,37.08034964658856
484,36.14666838912203,33.479316256096155
485,31.69735149570565,29.770094922760148
486,30.463987260535635,28.61631928404615
487,24.187945080717874,24.87363341969568
488,29.842585382692317,26.980675161245273
489,33.451340056421245,29.391038811034537
490,29.525456463739594,26.922681987964623
491,30.131001562011562,27.871591657629118
492,33.518769172584925,29.816079658598653
493,39.02763474826595,34.12452232671738
494,38.77430306341405,34.758816124657976
495,37.835687139983456,34.220103285611486
496,35.015447919944094,31.08982959185215
497,31.12346851242555,27.61332685096541
498,31.46065128613498,26.38669070130694
499,27.221162471750496,21.147309110500707
500,25.62876870256236,19.152507815176016
501,18.19016140169779,17.505068290441457
502,14.197496083752988,15.293447023543639
503,18.38333433621666,16.458000506345208
504,33.19018640048494,23.858202542710405
505,40.557929110794234,26.345313885238646
506,35.1892507868095,27.800986953928586
507,37.88343195175276,33.73462054375521
508,46.965783289377626,39.77730003911337
509,38.12941050035992,34.63397203322367
510,51.618159546305016,45.09642429567332
511,64.48194913148028,55.09231394292481
512,64.69817945027451,56.018770382317314
513,62.35018151015556,54.67771066986219
514,54.206515317090094,48.98584258161085
515,53.6425324337468,47.46043328137198
516,53.88852985246704,47.63992452071155
517,48.18145086061821,43.80388401969927
518,47.18606867729334,42.68112857724515
519,46.43015816154225,41.80176378515004
520,53.115490576564646,45.63312487142671
521,47.23696020153962,41.45012152689441
522,46.519430547409485,40.47216112711358
523,37.9563926544825,35.66751259616331
524,39.081647930078994,35.5854611901864
525,36.43463059203479,33.41657670509785
526,34.478080552287885,31.77160532716705
527,31.44635829724908,29.72110387250901
528,34.919941406358085,32.149722646650666
529,39.80380709283098,36.19510465654498
530,35.56961692617178,33.381037190282775
531,40.826907431304505,36.98991934132777
532,29.67369794764438,28.85632241457895
533,24.210607973207665,23.850969347686487
534,23.630258692370756,21.546921461086782
535,26.03784036540747,23.070059516601585
536,24.66476070535781,22.36722173609334
537,24.475001088803957,22.32859753408636
538,30.222728006138553,26.346080616499478
539,32.58286504007062,29.133062003923822
540,36.53020038891298,32.049606117769756
541,35.50409903005314,31.489884203597395
542,34.39951931743434,30.648914398975673
543,33.946510800106644,30.13202580580377
544,32.196290852568566,28.32903396254152
545,32.02435260726807,27.72743587531892
546,31.03585050146051,27.360930177016506
547,32.669538360861054,29.23810817800478
548,37.640899377531376,31.500172515467867
549,36.2904177335938,30.00917914104027
550,33.759086910352764,25.46231939528025
551,37.65423527180848,28.597631138656574
552,40.91803101821858,33.904206741347906
553,36.47198558541959,30.063865065330816
554,35.64242648212261,29.843146243645037
555,38.58859586764619,34.937718198829934
556,26.67835895071621,25.30083760640035
557,17.927891993681268,17.623308152054637
558,17.57944448007249,16.36156036418443
559,21.66824087123959,19.22858651003172
560,20.617850024100836,18.76958106591975
561,28.88741967079927,26.224633656228658
562,47.11966563614997,39.422602290973664
563,39.134959970718086,34.16753924683955
564,43.28171889186144,36.38549629957466
565,46.16358090505475,38.273965977899
566,37.15188086953923,32.924512500265195
567,36.57128602713897,33.4424578730197
568,35.161260476475796,32.63832625452744
569,29.49855822745342,26.230291081120022
570,29.037800343284584,23.974475753896563
571,31.90794867880105,24.42368108833452
572,25.305855724833528,20.74806138761626
573,16.208093134782793,14.520471374668956
574,13.539964900961238,11.86281188456427
575,15.136560863425133,11.421119816834855
576,36.61039360320646,23.831144145445084
577,25.351455702109224,18.97351427193975
578,28.752112190622597,23.49608136187034
579,49.67205856196074,40.84544160242315
580,40.74081334866414,36.659375448983
581,31.499098728472358,30.131976709462258
582,33.08815838923833,29.228028673927174
583,35.182435773322474,30.04891846314479
584,36.598118138561894,30.710616787683513
585,29.352119285791897,27.043014641406234
586,26.494101096980323,23.79469344126621
587,34.77384633988261,26.983850782455086
588,36.60218295828182,29.70590929490679
589,33.65922709506952,28.055062876445458
590,29.279872096544004,25.0388190900266
591,30.445289528481695,25.812794008762488
592,30.527282149250123,26.21140572118233
593,23.681376790211967,21.55766950506956
594,20.55054614309203,19.07808970284986
595,20.914519125989226,19.397845974430755
596,18.073796358833075,17.67390422103819
597,18.930415306420915,17.178202828178723
598,16.162416672317182,15.058766213741103
599,26.300984818329358,18.464484378561828
600,23.728590258262948,16.90090186107283
601,17.56298520687118,14.206738430627373
602,18.533583953488684,15.511818157954758
603,26.62605112302597,23.115811260410737
604,29.220242092966718,26.429789474367197
605,23.190559751632204,22.2351622434423
606,26.91094725439,24.00877875044389
607,23.25621347987403,22.636322532690677
608,29.883092810617093,25.156856120141818
609,21.50943353366211,21.384940617657186
610,21.88976515070116,21.339865052062795
611,32.06812867464302,28.813418205290223
612,33.57088342162178,30.85744757941387
613,34.19512891570277,31.41120029547793
614,29.0806276523965,27.476902019671147
615,26.893741829913644,24.733595391621154
616,24.82971412003587,23.095176759580088
617,29.5053950036489,27.097231618440585
618,37.690098686787024,33.411698976356845
619,37.05610174858175,33.469681677775114
620,29.38102501773832,27.326612101752765
621,21.29717765653039,21.485885787383232
622,17.185709074703723,17.346948402796563
623,16.47405977714044,15.20748099249178
624,19.819899672899982,17.368524430765763
625,20.5785862215058,19.12507204625177
626,19.287702725403115,17.977835614969983
627,20.690776890892348,19.54701553291018
628,19.568423818193782,18.519496107555085
629,23.254525412168462,21.231056483848413
630,22.906189429525618,21.667932788074715
631,22.63310976036803,21.959832763769754
632,19.796453365073468,19.21129323617835
633,16.80672826220069,16.347265982555438
634,15.452822857930167,13.863530327349268
635,14.11067323807147,12.430625891913571
636,12.919134723513274,13.018450169697553
637,18.10703121360849,16.84577907059783
638,18.719139373247526,17.46039876996687
639,13.305876632440276,15.688432221216297
640,7.382409537614281,11.192812935051172
641,10.666818165863946,12.374067906117265
642,11.568198586392981,12.414113366978109
643,9.427333199946624,11.3439269489983
644,2.806180734318578,4.890101022645043
645,2.3639255415544325,3.0246417249386415
646,3.328165821049053,2.6955669725957248
647,3.8502893719758027,2.8931966927164785
648,5.9857194397310005,4.468056236161252
649,8.044297988776385,6.021234459527925
650,11.231799468091161,9.072364560983115
651,11.678538619434816,11.185476274211249
652,14.66007998781601,14.104004020382511
653,17.10958856117352,17.045948831376794
654,14.692782531075641,15.392167785916618
655,10.315956395178125,12.094912395641709
656,10.704331002811951,11.60119806930951
657,11.138998438587015,11.327897416136556
658,11.870639885092631,11.61111451120827
659,12.517593431679593,12.116403250227904
660,11.47574999474804,11.61193129891751
661,10.160951808094634,9.835425919107687
662,8.32614734566922,7.498329002195324
663,7.681586811985922,6.210912697032169
664,6.8711779695526465,5.823088953512124
665,6.391710609713204,5.661322312566333
666,5.806101969558544,5.100329258184149
667,4.488175421188068,4.02422102652148
668,4.3068628531174085,3.7508948129409703
669,3.73625024659199,3.3972209172542227
670,4.077976999389411,3.493086810303036
671,4.914144418124293,3.832596129687001
672,8.747761055277687,6.176960428232491
673,11.775190539503749,8.73040625157176
674,14.27953911990479,11.16410369239459
675,12.929517412651899,11.440463742612117
676,11.874337031644247,11.701861606717179
677,9.467968327329915,10.147346796332336
678,8.287366560268655,7.909663408252506
679,9.263486827024074,8.150323671031122
680,10.101283067926428,8.609096747673403
681,11.434903033249,10.48572564794483
682,13.489244537287425,12.526565011356341
683,12.11637510281689,11.944848545947105
684,11.744641385677633,11.641849019381352
685,13.887102209294799,13.588408175576225
686,16.023766905765196,15.593494440931655
687,17.21685187444566,16.69889085682163
688,15.626410834810581,15.684466130556565
689,14.850249826186577,15.015916871337435
690,12.643024875137458,13.337875531095456
691,11.64556462201204,12.367889150847112
692,9.458692666402577,10.873607681516397
693,13.125879270739675,12.732199102194265
694,11.892224237458729,11.748842807595311
695,8.647484654083062,8.97068573984999
696,8.016631485434406,7.016132034166235
697,8.397157865455906,6.156730823677425
698,10.23406307880945,7.127128645588533
699,12.32996849000096,9.58925533766318
700,9.90687333535005,7.9679554629001315
701,7.371706316846309,6.351896333380982
702,7.4361405356965955,5.914913990667466
703,7.432578045537536,5.469096173787207
704,6.815788815530675,4.654979983227385
705,8.573160824056558,6.31303104815743
706,7.354646677386502,6.047769746197555
707,7.866468145244428,6.130047679468627
708,7.220676408057305,5.403802916699862
709,5.7703182098667325,4.426354102711804
710,4.468983806629652,3.560811155426977
711,4.6529551168756615,3.415537720134248
712,5.318778582601478,3.722648745499905
713,4.243506081102398,3.3307036463847424
714,3.432478804854337,2.9307355241456827
715,4.047568196064304,3.3417835414340065
716,3.3029418491063107,3.023241259340173
717,3.5714782392958275,3.4177768936926474
718,5.112025493742189,4.231492678253554
719,5.3238898974386935,4.3443420941297495
720,8.289529166585226,6.241049721110775
721,11.38756411063969,9.720662990514636
722,16.603570929944368,15.273841303868783
723,19.36680869984017,19.152258361500774
724,18.435778314846242,18.91055708281723
725,18.880869714445804,18.375085341874737
726,16.04989844691077,16.33940625981416
727,13.438891267643422,14.618979833530094
728,13.708958433185819,14.409239484838881
729,12.22437756596458,13.543956582833394
730,8.75700134961469,11.001576140963747
731,6.5307068184931065,8.250448357461693
732,8.996275701952095,8.547836289504499
733,12.354155972211158,10.6576050248601
734,15.144200855217411,13.965827462709912
735,14.545547356384496,14.745525620128863
736,11.67366946784137,13.25443344238161
737,11.665331370818512,12.460498059376347
738,5.909083963861071,6.942518572188371
739,4.427116897187383,4.444678463084328
740,4.725602760579793,4.0118736801274455
741,4.861344295275171,3.887396515519906
742,4.133049616143344,3.762659317191808
743,4.751303497968216,4.00387525642851
744,5.976032811724887,4.733066002775864
745,6.108777056562969,4.747157450229191
746,5.4972824483956755,4.338224328705896
747,7.72073772738692,4.990616039796914
748,8.079147426821248,5.523323224064331
749,8.58849580653745,6.327486746716947
750,8.891435300446926,6.8096460173327555
751,10.345024987552177,7.9280616195674405
752,8.96031689188822,7.500576395359897
753,9.433468626229121,7.960490880864583
754,9.320934226691627,7.705423809920433
755,8.923053180282414,7.258411432509101
756,8.232686293541848,7.263647199375959
757,7.480635230941151,6.687275049471698
758,7.992957815688921,6.837589881206468
759,7.246297385452816,5.645307226826193
760,7.604328505174856,6.162734136273243
761,6.7056827777946015,5.999290564910035
762,5.415434956108277,4.602491608420685
763,6.442082113113848,4.385081844517745
764,5.981050656163365,4.148115776750094
765,6.4755105461164515,4.959141979667497
766,5.775857940437574,4.522624240280188
767,6.551436984523006,5.187374891139971
768,10.683529600773754,7.621659137655169
769,11.328013912003634,9.118015559333196
770,11.395361988484225,10.137058932436029
771,8.741439318374665,8.497997938915182
772,6.736846398335661,6.119064177406574
773,6.808094407666955,5.308808313606017
