INDEX,PM2.5
296,50.389328
297,52.639908
298,51.011105
299,52.58818
300,51.387875
301,50.762375
302,47.425835
303,45.788013
304,52.899082
305,68.01974
306,61.825413
307,52.376633
308,48.290874
309,44.539074
310,42.307186
311,39.63489
312,36.78613
313,42.5345
314,40.0608
315,40.98669
316,33.40981
317,31.151985
318,30.088882
319,32.101685
320,30.228348
321,29.595676
322,33.20637
323,38.18669
324,37.909588
325,39.552193
326,35.206436
327,33.005844
328,32.162968
329,37.25229
330,45.781803
331,42.68995
332,41.730324
333,42.33984
334,45.363064
335,51.384296
336,48.662746
337,47.996025
338,46.5896
339,46.41561
340,43.714157
341,41.061985
342,42.975098
343,44.397373
344,45.164837
345,38.77123
346,35.311993
347,30.431774
348,28.22504
349,30.840042
350,35.848904
351,37.909992
352,39.10885
353,37.906258
354,41.186295
355,38.747746
356,39.417492
357,38.165646
358,36.957558
359,32.512615
360,29.228607
361,27.865395
362,24.057884
363,23.546183
364,23.546183
365,26.561104
366,23.546183
367,23.546183
368,26.192703
369,24.990753
370,25.932468
371,28.851166
372,32.350117
373,34.63637
374,30.370804
375,34.972107
376,40.64461
377,48.17478
378,45.76737
379,42.091038
380,39.326508
381,39.207153
382,41.929016
383,40.57866
384,36.783894
385,36.940254
386,36.570652
387,37.195988
388,35.900436
389,33.481453
390,35.974022
391,38.706196
392,44.649876
393,45.45134
394,46.99375
395,49.669754
396,51.661594
397,50.38339
398,44.77207
399,42.11403
400,41.51795
401,44.36662
402,42.160305
403,42.322426
404,40.952473
405,38.633785
406,34.03884
407,31.041805
408,31.144527
409,29.458792
410,30.856003
411,25.30732
412,29.474598
413,29.18749
414,30.537106
415,36.422565
416,49.624855
417,45.01179
418,37.43907
419,38.951878
420,38.121548
421,44.085144
422,38.711746
423,36.764805
424,34.084354
425,35.548473
426,35.84469
427,30.125774
428,31.298927
429,34.38602
430,36.14076
431,38.09255
432,38.675102
433,43.525734
434,41.507717
435,36.85172
436,38.26516
437,41.06409
438,44.900963
439,41.810528
440,45.89261
441,39.72602
442,45.931805
443,48.443577
444,39.15935
445,49.779816
446,47.97177
447,38.226807
448,37.019062
449,32.623497
450,29.035057
451,29.236366
452,32.781418
453,35.7445
454,33.750454
455,36.04759
456,38.53483
457,39.60771
458,42.147945
459,39.22974
460,39.820362
461,38.870876
462,37.94789
463,33.94226
464,35.5163
465,31.265415
466,28.668495
467,30.98413
468,30.464977
469,38.735573
470,52.977406
471,76.47269
472,88.286865
473,95.77319
474,95.45547
475,94.45609
476,88.20052
477,70.12956
478,60.648643
479,54.92076
480,52.26304
481,62.29149
482,58.697414
483,58.51581
484,47.71434
485,48.715866
486,46.6111
487,42.038437
488,37.167442
489,35.484688
490,35.88133
491,34.6589
492,34.136463
493,37.013355
494,41.73022
495,49.096973
496,56.33894
497,58.50857
498,59.328075
499,57.12536
500,58.00697
501,51.529663
502,44.746933
503,42.514175
504,41.931988
505,39.437687
506,33.252747
507,28.742302
508,26.699585
509,29.094345
510,26.478561
511,24.106232
512,25.414585
513,27.15092
514,27.609016
515,26.700523
516,28.589619
517,35.71397
518,43.36925
519,49.90672
520,62.446354
521,66.1056
522,67.24355
523,69.25283
524,67.23873
525,68.72119
526,63.623734
527,57.898254
528,57.23081
529,50.542324
530,49.77662
531,45.930603
532,45.607277
533,48.748863
534,47.626465
535,49.156578
536,45.9545
537,47.736053
538,51.139603
539,60.663414
540,63.211617
541,63.118847
542,55.185528
543,49.129696
544,47.037823
545,60.023544
546,66.43235
547,76.01616
548,76.77826
549,74.06155
550,59.574722
551,53.06801
552,48.95258
553,53.694
554,52.16139
555,57.36502
556,55.43843
557,53.43535
558,50.049717
559,50.524525
560,54.3463
561,53.758194
562,54.504536
563,57.22336
564,55.33532
565,52.591846
566,49.236897
567,54.358063
568,57.00398
569,61.110443
570,63.492596
571,53.8836
572,50.238632
573,45.830025
574,39.51315
575,36.506756
576,36.96149
577,36.050915
578,27.586357
579,24.570866
580,23.546183
581,23.546183
582,23.546183
583,23.546183
584,29.264126
585,30.018261
586,28.071651
587,32.833008
588,35.831543
589,35.75271
590,33.07976
591,32.079445
592,35.184025
593,47.22117
594,47.612865
595,52.338383
596,56.93633
597,52.816105
598,51.33242
599,45.7052
600,39.12226
601,32.281994
602,29.7379
603,28.94722
604,27.31792
605,29.06815
606,29.745365
607,30.763737
608,30.073196
609,27.547562
610,23.9431
611,24.230328
612,39.946716
613,29.429169
614,36.84127
615,39.619625
616,53.789574
617,58.29392
618,59.793587
619,53.692184
620,46.701473
621,47.335648
622,42.49426
623,43.850372
624,40.208473
625,42.25437
626,43.145237
627,44.579594
628,44.9839
629,46.55016
630,46.01301
631,45.384655
632,48.184845
633,51.298847
634,50.762245
635,48.444412
636,29.013538
637,25.954586
638,35.760265
639,40.112076
640,40.906578
641,42.43648
642,45.567097
643,48.504337
644,44.83465
645,45.11075
646,43.229828
647,41.365536
648,43.88699
649,50.237053
650,52.074806
651,53.648087
652,46.870174
653,47.61526
654,51.6165
655,48.516884
656,54.9086
657,55.977734
658,56.2498
659,47.29862
660,40.134823
661,32.86629
662,31.524082
663,28.418385
664,31.07045
665,31.884895
666,37.93867
667,39.550236
668,40.341156
669,36.37247
670,38.472305
671,37.132412
672,39.336014
673,35.832157
674,35.659737
675,36.84627
676,40.334087
677,47.643517
678,54.84295
679,63.931168
680,56.39229
681,54.860012
682,53.430733
683,54.569572
684,52.283222
685,45.28171
686,39.889305
687,36.022774
688,36.468895
689,44.473774
690,45.14335
691,47.84908
692,41.027542
693,44.851635
694,42.57063
695,43.564713
696,41.68661
697,39.732265
698,41.791077
699,42.25699
700,44.96738
701,43.908222
702,44.887135
703,45.643433
704,54.148083
705,52.627327
706,48.854286
707,39.637287
708,33.60243
709,30.377441
710,45.89346
711,60.86576
712,63.097977
713,59.84976
714,67.31388
715,73.12516
716,79.599304
717,65.79045
718,55.28435
719,46.034176
720,45.34395
721,43.345154
722,41.65951
723,41.50786
724,39.00339
725,32.944622
726,28.178974
727,39.4806
728,40.57051
729,35.084396
730,23.546183
731,23.546183
732,23.546183
733,23.727337
734,31.247192
735,40.955772
736,48.449097
737,51.141136
738,51.56275
739,48.469376
740,47.9069
741,40.9436
742,40.386997
743,41.713314
744,39.303577
745,32.303238
746,26.368084
747,24.012878
748,23.546183
749,23.998575
750,27.471931
751,27.843216
752,27.396069
753,25.62194
754,25.202412
755,31.108875
756,35.91079
757,34.508205
758,34.735256
759,34.34191
760,44.477146
761,49.771088
762,53.731236
763,52.136913
764,52.85785
765,47.392296
766,44.473133
767,36.064987
768,33.103813
769,34.143982
770,33.13825
771,29.983124
772,26.39566
773,26.640366
774,23.605495
775,23.546183
776,23.546183
777,23.546183
778,23.546183
779,23.546183
780,23.546183
781,24.450811
782,30.796799
783,37.705486
784,54.61295
785,64.87381
786,73.205864
787,73.67149
788,79.762535
789,69.86397
790,64.1402
791,50.98495
792,49.045235
793,47.27312
794,52.38528
795,51.044655
796,46.344246
797,46.0082
798,47.455193
799,50.078613
800,54.29638
801,50.729546
802,46.904297
803,47.388985
804,46.67968
805,49.5265
806,45.84204
807,45.5845
808,44.660683
809,43.99493
810,42.96114
811,39.96726
812,39.557972
813,35.0843
814,36.847782
815,32.423264
816,37.986195
817,36.48462
818,38.16096
819,37.004784
820,39.072945
821,40.06679
822,41.567432
823,40.60621
824,48.39951
825,50.55687
826,44.18899
827,46.361168
828,49.86684
829,50.66679
830,53.194138
831,49.873
832,53.796753
833,55.177147
834,56.080173
835,53.99068
836,52.706406
837,50.847324
838,43.01929
839,45.51716
840,47.79188
841,53.33183
842,58.245655
843,61.758797
844,58.916847
845,57.97139
846,57.566357
847,56.00165
848,56.175148
849,57.97381
850,56.865456
851,47.944687
852,42.07949
853,36.116585
854,33.470573
855,36.537273
856,37.92362
857,42.202908
858,42.306126
859,39.54374
860,40.173073
861,45.19774
862,57.479855
863,59.507545
864,60.86725
865,58.459717
866,59.087654
867,58.51191
868,54.937374
869,51.84421
870,48.817524
871,48.892826
872,52.225727
873,51.57985
874,49.8216
875,53.457554
876,51.562378
877,51.535393
878,49.763054
879,62.940826
880,78.927605
881,82.16354
882,76.88482
883,68.81057
884,69.83855
885,70.107285
886,77.413635
887,68.7265
888,62.894554
889,55.487003
890,53.52716
891,54.0765
892,58.524357
893,60.853397
894,61.922882
895,58.680145
896,60.257507
897,56.99747
898,66.527275
899,71.46413
900,76.124146
901,76.047646
902,75.55368
903,74.58379
904,72.867805
905,66.37329
906,63.577522
907,61.406975
908,53.499584
909,52.43926
910,46.58283
911,47.016365
912,42.78757
913,43.07296
914,39.364742
915,35.516937
916,31.125942
917,27.958931
918,32.350548
919,36.98986
920,39.557537
921,38.148212
922,38.71919
923,40.76182
924,44.18013
925,40.178802
926,40.30412
927,42.095695
928,36.34739
929,35.59786
930,40.352814
931,46.439697
932,48.081573
933,53.19791
934,46.8095
935,39.663464
936,30.88691
937,30.76276
938,30.542965
939,28.35962
940,25.080729
941,26.492794
942,31.358643
943,34.02549
944,31.763668
945,29.241486
946,30.307201
947,42.13966
948,55.9793
949,59.60006
950,58.371284
951,37.827858
952,60.232162
953,73.6961
954,77.912865
955,65.62502
956,52.390984
957,42.970768
958,42.283077
959,42.33293
960,48.177055
961,51.49646
962,54.034485
963,57.106766
964,53.24916
965,50.086147
966,43.869785
967,44.123203
968,43.930687
969,46.011993
970,49.870388
971,53.45823
972,52.91099
973,54.511856
974,58.095367
975,61.489178
976,72.05057
977,73.128136
978,78.479706
979,87.39737
980,78.03528
981,72.69818
982,61.252884
983,59.6304
984,57.250782
985,61.098293
986,57.677696
987,58.517048
988,53.402245
989,52.967545
990,46.014587
991,43.813942
992,44.679596
993,44.300945
994,42.606274
995,39.775455
996,43.169262
997,43.904514
998,46.510983
999,47.815296
1000,52.0894
1001,51.48697
1002,52.014015
1003,57.930923
1004,67.30523
1005,74.058136
1006,69.32824
1007,63.49434
1008,56.05928
1009,49.926895
1010,49.223804
1011,48.73387
1012,46.465347
1013,48.40633
1014,53.178085
1015,51.676525
1016,46.485035
1017,44.40764
1018,45.411674
1019,49.938766
1020,48.487343
1021,43.151672
1022,37.18969
1023,37.502037
1024,36.722935
1025,45.18128
1026,47.066216
1027,46.746338
1028,41.25978
1029,39.758995
1030,37.858017
1031,35.64956
1032,30.215382
1033,26.923954
1034,25.29292
1035,26.167423
1036,28.063137
1037,33.944233
1038,32.51432
1039,37.52706
1040,46.624523
1041,39.29052
1042,37.177254
1043,44.409367
1044,51.83071
1045,50.985565
1046,43.612774
1047,38.894707
1048,43.1502
1049,43.104755
1050,48.165394
1051,57.885834
1052,57.665375
1053,58.707832
1054,55.348843
1055,52.264378
1056,54.293556
1057,52.20453
1058,46.991714
1059,45.1307
1060,47.996838
1061,47.602264
1062,49.76146
1063,48.492767
1064,53.89634
1065,43.530518
1066,54.569733
1067,66.40226
1068,69.487175
1069,66.32882
1070,59.093628
1071,55.629562
1072,52.73056
1073,45.63253
1074,52.603912
1075,53.055325
1076,54.01936
1077,49.21722
1078,43.59494
1079,38.526985
1080,36.9555
1081,31.25901
1082,35.951397
1083,39.893314
1084,38.50469
1085,36.657173
1086,39.304226
1087,40.77797
1088,42.4563
1089,50.690773
1090,63.27587
1091,64.2961
1092,58.379414
1093,47.88347
1094,41.472195
1095,39.184456
1096,37.931896
1097,39.722187
1098,40.33369
1099,46.100014
1100,49.029705
1101,55.502693
1102,59.84685
1103,55.117348
1104,57.65356
1105,54.41385
1106,55.659985
1107,60.357887
1108,60.29895
1109,75.26939
1110,68.20025
1111,59.996033
1112,70.517235
1113,62.947926
1114,61.283447
1115,64.32437
1116,66.158554
1117,57.659958
1118,41.34969
1119,34.258163
1120,33.304718
1121,40.28969
1122,41.200977
1123,34.76436
1124,41.896145
1125,43.879906
1126,52.24355
1127,52.168877
1128,54.559647
1129,48.155952
1130,43.235317
1131,36.34743
1132,36.48598
1133,36.961697
1134,40.58579
1135,39.161133
1136,41.665504
1137,38.803154
1138,40.224506
1139,41.48886
1140,39.01446
1141,36.090424
1142,29.723476
1143,23.847404
1144,23.70263
1145,29.68119
1146,27.031609
1147,24.13713
1148,24.680893
1149,27.207144
1150,35.613197
1151,40.854828
1152,48.798218
1153,50.13639
1154,49.176052
1155,48.0597
1156,53.18067
1157,50.685143
1158,51.666206
1159,65.04589
1160,75.17247
1161,69.02865
1162,63.56458
1163,64.02919
1164,65.6932
1165,72.31729
1166,69.21035
1167,64.774574
1168,63.382294
1169,61.15966
1170,61.656307
1171,69.64226
1172,70.19311
1173,74.32704
1174,73.144585
1175,66.32942
1176,65.65283
1177,64.24258
1178,60.341087
1179,55.52472
1180,54.168102
1181,56.058098
1182,65.00073
1183,70.3163
1184,68.133766
1185,72.19179
1186,67.412
1187,66.187096
1188,63.16857
1189,61.315186
1190,59.12136
1191,52.234116
1192,52.001102
1193,50.95075
1194,54.489037
1195,52.08132
1196,55.649796
1197,54.697464
1198,61.35039
1199,67.0907
1200,63.010933
1201,63.76438
1202,62.00531
1203,63.76359
1204,65.9304
1205,65.29982
1206,62.95182
1207,59.682877
1208,70.59892
1209,61.797245
1210,59.14339
1211,52.118206
1212,43.929424
1213,32.077194
1214,23.886997
1215,23.73351
1216,23.604399
1217,25.428661
1218,23.546183
1219,28.995384
1220,38.61414
1221,41.762444
1222,57.133446
1223,61.91062
1224,71.33752
1225,76.51691
1226,79.67521
1227,75.63482
1228,66.72988
1229,67.14487
1230,65.81989
1231,63.009415
1232,56.797653
1233,51.996395
1234,49.005165
1235,51.405704
1236,45.557594
1237,49.749073
1238,56.720818
1239,59.328835
1240,59.821747
1241,63.907104
1242,63.16075
1243,60.410446
1244,62.760826
1245,60.590397
1246,59.640656
1247,54.896393
1248,46.604797
1249,37.44011
1250,41.364746
1251,48.33297
1252,47.08585
1253,47.718025
1254,47.288116
1255,51.076336
1256,51.775055
1257,53.70478
1258,50.679276
1259,58.574356
1260,55.6408
1261,63.741592
1262,57.131447
1263,58.80652
1264,55.49683
1265,55.587982
1266,64.083115
1267,55.782738
1268,59.82651
1269,56.586147
1270,59.064682
1271,59.484615
1272,63.707546
1273,58.51061
1274,60.030098
1275,50.699398
1276,47.471848
1277,41.296227
1278,38.639175
1279,53.634487
1280,53.66083
1281,58.915016
1282,51.460876
1283,51.438644
1284,44.983807
1285,44.68516
1286,37.56894
1287,44.84808
1288,55.588913
1289,65.64128
1290,72.1816
1291,68.29444
1292,64.6876
1293,58.74863
1294,51.85222
1295,43.30294
1296,41.49815
1297,41.790504
1298,44.433132
1299,39.37308
1300,33.717304
1301,32.89631
1302,37.564873
1303,37.141567
1304,36.723106
1305,37.914356
1306,37.957306
1307,33.44657
1308,58.64501
1309,53.76304
1310,26.170282
1311,29.052505
1312,30.3474
1313,25.2232
1314,29.541336
1315,24.07436
1316,25.956593
1317,24.166756
1318,24.313368
1319,25.705692
1320,23.546183
1321,23.841343
1322,23.546183
1323,25.790937
1324,28.840302
1325,26.88073
1326,28.295013
1327,29.035309
1328,29.757256
1329,27.404942
1330,24.568443
1331,27.200752
1332,26.95683
1333,27.422562
1334,30.225677
1335,26.946224
1336,24.769188
1337,30.755272
1338,30.554428
1339,29.30907
1340,28.750477
1341,29.161453
1342,27.111214
1343,25.674267
1344,25.398712
1345,24.561115
1346,23.546183
1347,23.546183
1348,23.794899
1349,25.34747
1350,23.998703
1351,23.546183
1352,23.546183
1353,23.546183
1354,23.546183
1355,23.551674
1356,24.030579
1357,23.801392
1358,27.27663
1359,34.74281
1360,40.088226
1361,45.33512
1362,43.85869
1363,49.817688
1364,43.886932
1365,40.597713
1366,33.391163
1367,34.88086
1368,30.014977
1369,30.47628
1370,29.607647
1371,31.622646
1372,33.12468
1373,34.639362
1374,35.613678
1375,40.444492
1376,41.483673
1377,46.178047
1378,50.57636
1379,52.039436
1380,50.561874
1381,45.56019
1382,40.49849
1383,39.759953
1384,50.92509
1385,65.411606
1386,68.43405
1387,67.38485
1388,62.092754
1389,61.17015
1390,58.729385
1391,55.30908
1392,59.532784
1393,56.85952
1394,57.471058
1395,54.305023
1396,56.145626
1397,56.936
1398,61.616955
1399,64.03777
1400,64.782394
1401,59.086105
1402,58.91687
1403,53.345394
1404,53.537148
1405,50.795776
1406,45.821426
1407,43.395565
1408,40.00049
1409,39.644
1410,39.18713
1411,37.803013
1412,37.3159
1413,37.178528
1414,38.32752
1415,36.933865
1416,39.104237
1417,32.18519
1418,29.936749
1419,25.454708
1420,34.185524
1421,32.999115
1422,35.07834
1423,33.54416
1424,38.088318
1425,33.63378
1426,31.61459
1427,34.78309
1428,40.23395
1429,37.77962
1430,39.66071
1431,41.004753
1432,40.335114
1433,35.14084
1434,33.173958
1435,36.6921
1436,37.007214
1437,37.391884
1438,33.462784
1439,38.546562
1440,41.89096
1441,45.354645
1442,48.29134
1443,48.079952
1444,50.230736
1445,50.827404
1446,50.044605
1447,48.706436
1448,55.317665
1449,60.458023
1450,66.67221
1451,59.358604
1452,56.37825
1453,57.025284
1454,66.99875
1455,84.864334
1456,87.28792
1457,90.20578
1458,95.76974
1459,90.91231
1460,84.50036
1461,81.20387
1462,67.72103
1463,61.820953
1464,59.173145
1465,58.529594
1466,59.64159
1467,55.18522
1468,49.82692
1469,48.621655
1470,49.45778
1471,52.829166
1472,55.487793
1473,61.498245
1474,67.17887
1475,72.60427
1476,70.083595
1477,66.67372
1478,60.635227
1479,50.843807
1480,48.88646
1481,47.54825
1482,48.16554
1483,48.2762
1484,49.55335
1485,49.91134
1486,49.64535
1487,56.556805
1488,59.19213
1489,67.949196
1490,65.65556
1491,61.42636
1492,63.140976
1493,58.590187
1494,55.019066
1495,54.78183
1496,58.375755
1497,64.17695
1498,70.92156
1499,75.7195
1500,75.314255
1501,61.389214
1502,52.500107
1503,46.061546
1504,41.439568
1505,40.28054
1506,40.242203
1507,46.295807
1508,56.694206
1509,65.51103
1510,62.67356
1511,62.51758
1512,67.33839
1513,68.25624
1514,62.27244
1515,55.553814
1516,52.102524
1517,50.998318
1518,55.427273
1519,52.100677
1520,58.305218
1521,57.110962
1522,62.525093
1523,50.59606
1524,44.964367
1525,45.91275
1526,42.11755
1527,36.297676
1528,35.023075
1529,35.04349
1530,34.799587
1531,32.352917
1532,30.622013
1533,32.25805
1534,35.407932
1535,39.781986
1536,44.324383
1537,42.142845
1538,38.99807
1539,33.428066
1540,33.92278
1541,32.276993
1542,33.281895
1543,28.905132
1544,30.262894
1545,25.141598
1546,23.546183
1547,23.546183
1548,23.546183
1549,24.662163
1550,30.804836
1551,38.17361
1552,45.50748
1553,50.039825
1554,50.847076
1555,44.07795
1556,42.30408
1557,48.12992
1558,53.155743
1559,49.499817
1560,48.426495
1561,48.08306
1562,56.7292
1563,62.62709
1564,62.933804
1565,68.84654
1566,69.34354
1567,72.29734
1568,76.64432
1569,76.41949
1570,71.8579
1571,65.3563
1572,55.909588
1573,52.29968
1574,44.910267
1575,45.34969
1576,47.27617
1577,50.23729
1578,54.565594
1579,46.301697
1580,45.15495
1581,39.161114
1582,41.212036
1583,39.630566
1584,40.109432
1585,41.28581
1586,46.34106
1587,48.515568
1588,47.90981
1589,43.87318
1590,45.97641
1591,46.91635
1592,54.25431
1593,47.164627
1594,37.597054
1595,35.95689
1596,33.288204
1597,33.602627
1598,30.420227
1599,30.296741
1600,30.909351
1601,29.756084
1602,34.64766
1603,43.819004
1604,42.942642
1605,46.286858
1606,48.6522
1607,50.657913
1608,53.75256
1609,55.115376
1610,57.266758
1611,58.517876
1612,53.48549
1613,54.350845
1614,52.148937
1615,52.35099
1616,58.906967
1617,60.78105
1618,53.570534
1619,48.217575
1620,40.534363
1621,39.742046
1622,35.626427
1623,36.24822
1624,38.52679
1625,48.305634
1626,49.41977
1627,48.959366
1628,49.083427
1629,54.861107
1630,58.49342
1631,60.424416
1632,59.101906
1633,68.77215
1634,69.479515
1635,71.33625
1636,68.74224
1637,72.23955
1638,77.09524
1639,72.86562
1640,74.68754
1641,72.16451
1642,68.09042
1643,63.238045
1644,60.8469
1645,56.288437
1646,58.29442
1647,45.244934
1648,50.607857
1649,28.23061
1650,43.220955
1651,59.957466
1652,55.237434
1653,46.885067
1654,33.44838
1655,29.93578
1656,32.360306
1657,30.161507
1658,29.754902
1659,33.690937
1660,35.866215
1661,39.250793
1662,41.89743
1663,48.568947
1664,49.11456
1665,45.1498
1666,38.80565
1667,40.270695
1668,37.605606
1669,37.76684
1670,35.5156
1671,36.3645
1672,27.321865
1673,30.473839
1674,40.344284
1675,41.288586
1676,37.99864
1677,39.171474
1678,37.891594
1679,38.29687
1680,40.65781
1681,39.510815
1682,34.341717
1683,35.30417
1684,35.09132
1685,38.57081
1686,45.61856
1687,47.49083
1688,52.999847
1689,57.78874
1690,63.82929
1691,60.251717
1692,56.523907
1693,53.08178
1694,54.928993
1695,50.69725
1696,48.01709
1697,45.846592
1698,52.512993
1699,59.768776
1700,59.34641
1701,59.03978
1702,62.968193
1703,68.79203
1704,69.03394
1705,70.89654
1706,74.688835
1707,76.348335
1708,78.97197
1709,71.12635
1710,61.686028
1711,60.4737
1712,64.22048
1713,58.64417
1714,47.558266
1715,38.22296
1716,32.549366
1717,30.720993
1718,33.3734
1719,30.374016
1720,29.133244
1721,28.383404
1722,31.665249
1723,31.61956
1724,31.079601
1725,32.272385
1726,36.745728
1727,42.777008
1728,44.007946
1729,43.98112
1730,37.644382
1731,34.93485
1732,32.62161
1733,30.354698
1734,25.84388
1735,23.794344
1736,23.546183
1737,25.097925
1738,28.421043
1739,33.525826
1740,31.74953
1741,30.156391
1742,27.224754
1743,31.204323
1744,41.249672
1745,41.963226
1746,52.77494
1747,53.34971
1748,59.917187
1749,57.2994
1750,51.548077
1751,45.417717
1752,43.35757
1753,41.34086
1754,39.241413
1755,35.711494
1756,38.15745
1757,44.172096
1758,46.424538
1759,48.00521
1760,48.05594
1761,45.10036
1762,39.156807
1763,51.576447
1764,62.10096
1765,76.266975
1766,57.355278
1767,46.958607
1768,44.003185
1769,44.737686
1770,50.52274
1771,48.082314
1772,51.118774
1773,50.542004
1774,50.19539
1775,51.916588
1776,53.311317
1777,58.114365
1778,60.98677
1779,53.620247
1780,45.390846
1781,40.239864
1782,42.904617
1783,45.65408
1784,44.821278
1785,42.88318
1786,48.795586
1787,57.939888
1788,43.09085
1789,54.48573
1790,49.095055
1791,39.555683
1792,36.651447
1793,36.543175
1794,35.380367
1795,35.9982
1796,36.52873
1797,35.005238
1798,29.465885
1799,25.07676
1800,24.424198
1801,30.645672
1802,30.060772
1803,33.7775
1804,34.46224
1805,37.212303
1806,39.131645
1807,41.599987
1808,42.679276
1809,47.204346
1810,49.284653
1811,57.902374
1812,54.471893
1813,45.833183
1814,30.74501
1815,36.58448
1816,26.83451
1817,32.475838
1818,39.112373
1819,43.527393
1820,41.86217
1821,42.719284
1822,36.74447
1823,35.65817
1824,37.343327
1825,47.55434
1826,56.46766
1827,58.709324
1828,55.4971
1829,54.00218
1830,51.28663
1831,50.5479
1832,52.43977
1833,62.06551
1834,72.217834
1835,77.380585
1836,76.11104
1837,62.67899
1838,52.89221
1839,46.718067
1840,43.01347
1841,40.175583
1842,37.45176
1843,43.775898
1844,44.36383
1845,50.578506
1846,45.176178
1847,52.279964
1848,47.080276
1849,47.817158
1850,50.880856
1851,55.936058
1852,63.896946
1853,66.37505
1854,62.964413
1855,64.98166
1856,67.68155
1857,73.90266
1858,67.39101
1859,67.097404
1860,71.462906
1861,62.29973
1862,58.7267
1863,55.366127
1864,53.43485
1865,51.25881
1866,50.070213
1867,52.13289
1868,51.08571
1869,51.17273
1870,47.708828
1871,45.60903
1872,44.037827
