INDEX,PM2.5
471,4.9339843
472,7.0718145
473,8.538816
474,8.633996
475,7.5411777
476,6.255653
477,4.378285
478,3.4636147
479,3.3783414
480,2.9574292
481,3.726482
482,3.0099788
483,2.9417398
484,2.0243216
485,2.1632226
486,1.9019735
487,1.2627848
488,0.7507379
489,0.45811453
490,0.46613303
491,0.31595182
492,0.49239713
493,0.57391226
494,1.0688225
495,1.7325426
496,2.3431668
497,3.101487
498,3.5717895
499,3.419609
500,2.6294744
501,1.9147072
502,2.0406966
503,1.733802
504,0.96175665
505,0.4518704
506,0.051538356
507,0.71917075
508,1.286343
509,0.43003467
510,0.9483396
511,1.6116935
512,1.5883725
513,1.2139173
514,0.9376936
515,0.8184768
516,0.5769065
517,0.3921018
518,1.5242771
519,2.2110453
520,3.032689
521,4.126319
522,5.2886295
523,5.5762844
524,4.577619
525,3.762086
526,3.492094
527,3.1419864
528,3.0035822
529,2.2394595
530,2.0550969
531,1.7157568
532,1.6266134
533,2.3038068
534,1.9604254
535,2.3065069
536,2.2262478
537,2.3041654
538,2.6726065
539,3.3522131
540,3.6017625
541,3.506966
542,2.8678765
543,2.1914966
544,1.8036172
545,2.633383
546,3.7184587
547,5.205005
548,4.7908974
549,4.352414
550,3.028924
551,2.663242
552,2.2873287
553,2.6603518
554,2.6124325
555,3.1265166
556,3.464349
557,3.397556
558,3.1559348
559,3.1077993
560,3.9064867
561,3.4783041
562,3.164631
563,3.4060721
564,3.2901947
565,2.3471935
566,1.8458842
567,1.9837587
568,2.363139
569,2.7611094
570,3.486805
571,2.8187282
572,2.1572638
573,1.2566057
574,0.86786616
575,0.57837427
576,0.90908885
577,1.3849466
578,1.3132049
579,1.4061095
580,2.1951559
581,2.4496427
582,2.5384197
583,1.9537575
584,2.2933707
585,2.028385
586,2.2836828
587,0.7997916
588,0.62243557
589,1.4801633
590,1.2600194
591,0.324335
592,0.3832089
593,1.3368281
594,2.3718772
595,3.170281
596,2.722589
597,1.9907154
598,1.8903122
599,1.4403785
600,0.6274622
601,0.03428124
602,0.0341793
603,0.3799159
604,0.76890266
605,0.21622819
606,0.06231925
607,0.03428124
608,0.71221817
609,1.132799
610,1.8332188
611,1.4786963
612,0.61029357
613,0.640187
614,0.61508834
615,0.95850986
616,2.084949
617,2.4117496
618,2.634946
619,2.026648
620,1.1810122
621,1.297791
622,0.7756905
623,1.0258857
624,0.72833556
625,1.042488
626,1.3326952
627,1.4583069
628,1.6483012
629,1.9059496
630,1.481708
631,1.5323516
632,2.2820055
633,3.1689532
634,2.75513
635,2.3648021
636,1.4564844
637,2.069263
638,0.5354255
639,0.5536628
640,0.5026291
641,0.872469
642,1.3125191
643,1.7106063
644,1.5644823
645,1.2247272
646,1.1537473
647,1.160962
648,1.3893754
649,2.0811582
650,2.385787
651,2.856415
652,1.8818231
653,1.9858311
654,2.6992714
655,2.2829502
656,2.9990103
657,3.3086119
658,3.0362542
659,2.0486228
660,1.354822
661,0.36337388
662,0.6648686
663,0.58108896
664,0.03428124
665,0.03428124
666,0.29634538
667,0.7356273
668,0.7820523
669,0.256813
670,0.5322159
671,0.35074112
672,0.82227
673,0.454007
674,0.3742717
675,0.47619432
676,0.81816846
677,1.6707724
678,2.4810884
679,3.5353515
680,2.4928942
681,2.281794
682,2.2820308
683,2.417869
684,2.2334085
685,1.3965106
686,0.79837954
687,0.34185353
688,0.44183704
689,1.3293805
690,1.2416893
691,1.2533591
692,0.63519394
693,1.4152477
694,0.9263707
695,0.9271053
696,0.71901697
697,0.7202316
698,0.93242073
699,0.9708271
700,1.1980984
701,1.1900394
702,1.3221345
703,1.601508
704,2.8206744
705,2.6728823
706,2.3114555
707,1.5302202
708,0.31615147
709,0.69904584
710,2.360792
711,4.0631723
712,3.3836207
713,2.7224097
714,4.414024
715,5.40113
716,5.9202666
717,3.6732364
718,3.0408485
719,2.3560073
720,2.2323272
721,2.0708797
722,1.7555478
723,1.8391463
724,1.5108446
725,0.28112113
726,1.3739312
727,0.9435551
728,1.2887744
729,0.3621403
730,2.2171023
731,2.6395397
732,2.087666
733,2.143929
734,0.58015317
735,0.8543185
736,1.595838
737,2.2226965
738,2.2994597
739,1.7806338
740,1.2475111
741,0.8205911
742,0.9370252
743,1.0907125
744,0.5927752
745,0.03428124
746,0.7134798
747,1.7507851
748,2.0401654
749,1.1875186
750,0.2769342
751,0.1277538
752,0.6548156
753,1.6843082
754,1.1887476
755,0.07114394
756,0.03428124
757,0.03428124
758,0.03428124
759,0.031967968
760,0.8342244
761,1.6680682
762,2.5065808
763,2.0418093
764,1.8397579
765,1.4622861
766,1.2675747
767,0.38688165
768,0.08582602
769,0.29145154
770,0.18292463
771,0.30639878
772,1.4504036
773,0.9539503
774,1.8199201
775,2.289492
776,2.6852386
777,2.441133
778,1.9533001
779,3.1416402
780,2.4042945
781,1.8453355
782,0.3734642
783,0.955819
784,2.3597877
785,3.5867474
786,5.5578837
787,5.673103
788,5.94773
789,4.1824985
790,3.561179
791,2.3909473
792,2.4864528
793,2.6257038
794,3.2105718
795,3.166713
796,2.557356
797,2.6525939
798,2.7075925
799,2.9057553
800,4.0499134
801,3.3331447
802,2.3098857
803,1.9296467
804,1.61309
805,2.1065643
806,1.3789948
807,1.0640855
808,0.849463
809,0.76626724
810,0.74212086
811,0.43608376
812,0.47824657
813,0.03428124
814,0.03428124
815,0.03428124
816,0.09583238
817,0.03428124
818,0.24892226
819,0.13487838
820,0.7387887
821,0.872535
822,1.1899046
823,1.098993
824,1.718572
825,1.9614787
826,1.5191166
827,1.5679132
828,1.7339504
829,1.8755507
830,2.0903997
831,1.7284319
832,2.1400924
833,2.0112295
834,2.5794697
835,2.686347
836,2.5512235
837,2.0879767
838,1.1097531
839,1.3462466
840,1.7212944
841,2.175854
842,2.7904558
843,3.3434532
844,2.917394
845,2.802828
846,2.6586664
847,2.3177252
848,2.4642982
849,3.3642213
850,3.0077858
851,1.5455884
852,0.90069187
853,0.36331156
854,0.03428124
855,0.3128656
856,0.38904232
857,0.60802585
858,0.7567674
859,0.56408125
860,0.5341549
861,1.329691
862,2.8641455
863,3.3424733
864,4.0807376
865,4.4725266
866,4.5110707
867,4.59164
868,4.4131722
869,3.939559
870,3.3498952
871,3.661547
872,4.1680923
873,3.3864317
874,2.6846783
875,2.8294554
876,2.6661153
877,2.551621
878,2.3129523
879,3.7169414
880,5.063189
881,5.670655
882,5.80972
883,5.086088
884,5.3904195
885,4.9454637
886,5.1238966
887,3.931753
888,3.5875406
889,3.020328
890,2.8325336
891,3.2560275
892,3.514798
893,3.7426565
894,3.536268
895,3.391681
896,4.0694
897,2.9702206
898,3.8655152
899,4.362133
900,4.946584
901,5.244471
902,5.338108
903,4.90937
904,4.0347266
905,4.146634
906,3.9994223
907,3.7282271
908,2.3038554
909,1.8261548
910,1.2438532
911,1.139506
912,0.6421617
913,0.7643402
914,0.31524804
915,0.03355671
916,0.05168511
917,0.6140321
918,0.03424117
919,0.66881794
920,0.9383253
921,0.89624846
922,0.64473355
923,0.61131877
924,0.93271667
925,0.50007874
926,0.42816046
927,0.44206437
928,0.07558895
929,0.10821438
930,0.5073457
931,1.300259
932,1.531762
933,1.8559498
934,1.2373416
935,0.5981517
936,0.03428124
937,0.03428124
938,0.03428124
939,0.03428124
940,0.40112948
941,0.11115895
942,0.03428124
943,0.03428124
944,0.03428124
945,0.15965816
946,0.124614425
947,0.83564717
948,2.2035737
949,3.249828
950,2.8805413
951,0.8800734
952,2.8195534
953,5.161465
954,5.8082676
955,3.4870577
956,2.637357
957,2.0907118
958,1.9747801
959,2.1319447
960,3.2297127
961,3.7344687
962,3.6405315
963,3.439974
964,2.7448225
965,2.1384952
966,1.5716168
967,1.6389372
968,2.2588873
969,2.020336
970,2.199782
971,2.4673932
972,2.4514549
973,2.780501
974,2.9778917
975,3.2054398
976,4.1016192
977,4.691958
978,5.4473886
979,5.9068127
980,4.99024
981,4.397109
982,3.286537
983,3.2355452
984,2.928082
985,3.2868617
986,3.0892792
987,3.032161
988,2.489112
989,2.580822
990,1.8290735
991,1.5901742
992,1.9194754
993,1.9451088
994,1.4831735
995,1.1150421
996,1.3595109
997,1.5633149
998,1.8080155
999,1.983111
1000,2.2822456
1001,2.4011521
1002,2.745124
1003,3.7004364
1004,4.521207
1005,4.945165
1006,4.062507
1007,3.4941738
1008,2.8134181
1009,2.0610902
1010,2.0206974
1011,1.9152905
1012,1.5158865
1013,1.6636176
1014,2.0972903
1015,1.9709305
1016,1.8638481
1017,1.909172
1018,1.9627578
1019,2.3692899
1020,2.2974434
1021,1.4929863
1022,0.7352317
1023,0.86486083
1024,0.59384954
1025,1.3289111
1026,1.3592148
1027,1.111935
1028,0.51448137
1029,0.37948087
1030,0.35169867
1031,0.13300966
1032,0.088231504
1033,0.60341126
1034,0.67299134
1035,1.0403603
1036,0.7836097
1037,0.32791528
1038,0.44838446
1039,1.7413459
1040,3.1900222
1041,2.4704773
1042,1.8000392
1043,1.7075175
1044,2.1499996
1045,2.2468517
1046,1.1260389
1047,0.636929
1048,0.95560503
1049,0.87764823
1050,1.4595485
1051,2.666053
1052,2.9844398
1053,3.0909727
1054,2.4785123
1055,2.373991
1056,2.2911282
1057,2.0948017
1058,1.7243453
1059,1.4297228
1060,1.6135911
1061,1.6650825
1062,2.120314
1063,2.1565163
1064,3.7527003
1065,3.351018
1066,3.7041137
1067,3.6989355
1068,3.7787266
1069,3.497327
1070,2.8488867
1071,2.4008734
1072,2.0657227
1073,1.2182393
1074,2.1604943
1075,2.599584
1076,3.0147042
1077,1.9933798
1078,0.8511221
1079,0.3096663
1080,0.3261323
1081,0.25446528
1082,0.095142156
1083,0.48275137
1084,0.35161284
1085,0.11077627
1086,0.67808855
1087,1.3918558
1088,3.0909014
1089,4.1059895
1090,3.934025
1091,3.4225025
1092,2.6808796
1093,1.3633721
1094,0.7609929
1095,0.47154546
1096,0.33773556
1097,0.5220476
1098,0.71772647
1099,1.1942726
1100,1.8135543
1101,2.4104104
1102,2.935732
1103,2.2898328
1104,2.5447645
1105,2.2856143
1106,2.3574557
1107,2.7238734
1108,2.972855
1109,4.5535917
1110,4.4092503
1111,3.7529647
1112,4.5115275
1113,3.8552043
1114,3.635497
1115,3.9507182
1116,3.773764
1117,2.3272529
1118,0.5508676
1119,0.03428124
1120,0.032899797
1121,0.41064662
1122,0.8738751
1123,0.41739246
1124,1.7360709
1125,2.144299
1126,3.375597
1127,3.6467004
1128,3.2962878
1129,1.7939327
1130,1.1612228
1131,0.5318348
1132,0.35365224
1133,0.43275785
1134,1.3895504
1135,1.0810565
1136,4.706168
1137,3.172166
1138,1.6127799
1139,0.86549157
1140,0.48045146
1141,0.03428124
1142,0.03428124
1143,2.451545
1144,1.1811606
1145,0.03428124
1146,0.6438486
1147,1.8139349
1148,1.3985012
1149,1.1610676
1150,0.66503954
1151,1.3230729
1152,2.3443248
1153,2.5216894
1154,2.2547064
1155,1.8262028
1156,2.49694
1157,1.9876977
1158,1.6692567
1159,3.6334293
1160,4.9468794
1161,4.7245717
1162,3.7997143
1163,3.8253238
1164,3.672465
1165,4.203537
1166,3.8316343
1167,3.708745
1168,4.025507
1169,4.307805
1170,4.65193
1171,5.186447
1172,4.725358
1173,4.7153587
1174,4.3592386
1175,3.6725829
1176,3.9899535
1177,3.6460843
1178,3.0269115
1179,2.5475726
1180,2.898828
1181,2.6986022
1182,3.5748646
1183,4.1066594
1184,3.940642
1185,4.709332
1186,3.934491
1187,3.6568356
1188,3.5636423
1189,3.238234
1190,2.9360073
1191,2.126933
1192,2.3978674
1193,1.7596865
1194,2.0131254
1195,1.7917551
1196,2.4544213
1197,2.341458
1198,2.938002
1199,3.6704268
1200,3.2267962
1201,3.4621
1202,3.555658
1203,3.6004608
1204,3.6052392
1205,3.6570573
1206,3.6263173
1207,3.2556844
1208,5.9894886
1209,4.4608545
1210,4.274208
1211,2.5778763
1212,1.4301075
1213,0.35108727
1214,1.3894433
1215,1.0212039
1216,1.244876
1217,0.5329572
1218,1.6411371
1219,1.156195
1220,1.3928982
1221,1.2634358
1222,3.0429637
1223,3.742643
1224,4.5963707
1225,5.2344303
1226,5.813473
1227,5.1651063
1228,3.9981463
1229,4.2853594
1230,4.5514126
1231,4.683324
1232,4.031935
1233,3.0402982
1234,2.0961082
1235,2.8508224
1236,1.9580486
1237,1.9922315
1238,2.2335303
1239,3.363999
1240,4.0788755
1241,4.1387157
1242,3.8839011
1243,3.1481273
1244,3.2940316
1245,2.9156504
1246,2.641235
1247,1.9772813
1248,1.222589
1249,0.6245109
1250,0.8311887
1251,1.4537216
1252,1.2387176
1253,1.3816814
1254,1.5518802
1255,1.9645674
1256,2.758621
1257,2.4764953
1258,2.0307987
1259,2.7155616
1260,2.7223272
1261,3.9077609
1262,2.7530797
1263,3.049466
1264,2.600864
1265,2.8255985
1266,4.456975
1267,3.5465634
1268,4.645718
1269,4.4683166
1270,3.6739194
1271,3.506408
1272,3.6815326
1273,3.1829333
1274,3.498801
1275,2.3756955
1276,1.5731746
1277,0.7926891
1278,0.5372092
1279,3.2660573
1280,3.7852561
1281,3.8444552
1282,2.5517344
1283,1.9290779
1284,1.2998575
1285,1.5021187
1286,0.9447146
1287,1.8259668
1288,2.7886941
1289,3.6486115
1290,4.561891
1291,4.1836863
1292,4.012293
1293,3.8735642
1294,3.292611
1295,2.2391682
1296,2.094653
1297,2.2436523
1298,2.5018265
1299,1.4005399
1300,1.262117
1301,1.5190307
1302,1.0574087
1303,0.94708717
1304,1.6226652
1305,1.92644
1306,1.2651705
1307,1.2278317
1308,3.114835
1309,2.4135892
1310,1.0267076
1311,0.969173
1312,0.14560598
1313,1.1546459
1314,0.8792194
1315,1.537796
1316,1.2224064
1317,2.026495
1318,1.6210846
1319,1.6649019
1320,1.5051785
1321,1.3760785
1322,1.634128
1323,1.5675093
1324,0.93712413
1325,1.0716765
1326,1.2212704
1327,0.96353495
1328,0.947786
1329,1.5389775
1330,2.153577
1331,1.4762604
1332,1.050165
1333,1.0607404
1334,0.6669503
1335,1.4296519
1336,2.042807
1337,0.50123954
1338,0.5363089
1339,0.8583438
1340,1.1741714
1341,1.4847648
1342,1.6926255
1343,1.5933514
1344,1.7382877
1345,2.1515338
1346,3.081078
1347,2.923467
1348,1.9189705
1349,1.0895097
1350,1.5947115
1351,2.8742657
1352,2.579635
1353,2.7534652
1354,1.4993342
1355,1.7387187
1356,0.86987466
1357,1.6157163
1358,0.22057894
1359,0.03428124
1360,0.3780673
1361,1.0008076
1362,1.2118634
1363,1.8387634
1364,1.3299028
1365,0.69628686
1366,0.03428124
1367,0.3030461
1368,0.7589751
1369,0.65039593
1370,0.91021466
1371,0.17325418
1372,0.11902176
1373,0.41266245
1374,0.48616636
1375,1.5556102
1376,1.7139599
1377,1.9724816
1378,2.4806578
1379,2.5062995
1380,2.1910102
1381,1.8310109
1382,1.1459794
1383,1.1939337
1384,2.2730017
1385,3.5628507
1386,3.6802678
1387,3.7601283
1388,3.5009973
1389,3.4241846
1390,3.7512302
1391,2.9781842
1392,3.7083728
1393,3.648153
1394,3.7865179
1395,3.4574525
1396,3.6867714
1397,3.4618893
1398,3.913929
1399,4.1441374
1400,4.6813483
1401,3.5965743
1402,3.5362117
1403,2.7005296
1404,2.8827746
1405,2.3208468
1406,1.4295459
1407,1.1518084
1408,0.6990862
1409,0.59992886
1410,0.621185
1411,0.5426309
1412,0.5787256
1413,0.70075315
1414,0.62234807
1415,0.48902664
1416,0.57597053
1417,0.09057113
1418,0.7319564
1419,2.046057
1420,1.3822786
1421,1.5262921
1422,0.5502163
1423,0.6798749
1424,1.2625273
1425,0.23271845
1426,0.03428124
1427,0.44083694
1428,1.3465039
1429,0.5596614
1430,0.35439605
1431,0.49311808
1432,0.4503237
1433,0.03428124
1434,0.22918949
1435,0.7356665
1436,0.85559374
1437,0.646526
1438,0.19044138
1439,0.90701985
1440,1.4346668
1441,1.9236261
1442,2.47893
1443,2.4504964
1444,2.2136958
1445,2.0219877
1446,1.7872154
1447,1.8887615
1448,2.927575
1449,3.776602
1450,4.3537025
1451,3.420226
1452,3.0423667
1453,3.0600557
1454,4.044268
1455,5.2137074
1456,7.271957
1457,8.49651
1458,9.144271
1459,8.057655
1460,6.3204823
1461,4.8005085
1462,3.9150803
1463,3.6952605
1464,3.585823
1465,3.5653608
1466,3.5346272
1467,2.8244622
1468,2.0253098
1469,1.9767275
1470,2.0655897
1471,2.481013
1472,3.6983833
1473,4.057063
1474,4.1438026
1475,4.589917
1476,4.054355
1477,3.7060485
1478,3.2333765
1479,2.0160239
1480,1.6411005
1481,1.3910391
1482,1.64807
1483,1.843733
1484,2.294438
1485,2.4910376
1486,2.7914357
1487,3.7247412
1488,3.6137016
1489,4.5008726
1490,3.8683531
1491,3.5061104
1492,4.153706
1493,3.5315526
1494,2.7420948
1495,3.0683422
1496,3.7512426
1497,4.8507476
1498,4.8108087
1499,5.7215557
1500,6.3867707
1501,3.2853327
1502,2.396066
1503,1.6749694
1504,1.1896265
1505,0.9837227
1506,1.0049348
1507,1.9204137
1508,3.332672
1509,4.8397527
1510,3.9326985
1511,3.8477051
1512,4.850966
1513,4.5564675
1514,3.7111523
1515,2.8743541
1516,2.3580348
1517,2.235561
1518,2.6957405
1519,2.2425764
1520,3.6520708
1521,3.3233683
1522,4.9178343
1523,2.5538921
1524,1.7249626
1525,2.6585307
1526,1.6054995
1527,0.03428124
1528,0.03428124
1529,0.03428124
1530,0.24375637
1531,0.16555215
1532,0.6282667
1533,0.38012937
1534,1.2559191
1535,1.4456289
1536,2.1768482
1537,1.4595833
1538,0.59647375
1539,0.03428124
1540,0.03428124
1541,0.03428124
1542,0.40590626
1543,1.9031768
1544,1.1930877
1545,1.1527127
1546,1.6601884
1547,1.8734769
1548,3.1685507
1549,1.2325361
1550,0.03428124
1551,0.37138906
1552,1.2415782
1553,1.7868828
1554,1.8694257
1555,1.1293668
1556,1.11212
1557,1.4236097
1558,2.372544
1559,2.3182044
1560,1.7571523
1561,1.7284213
1562,3.2862828
1563,3.7866116
1564,3.4548852
1565,4.174801
1566,4.5322337
1567,4.6191096
1568,5.2440996
1569,4.874915
1570,4.2154713
1571,3.4966128
1572,2.3844752
1573,2.1544745
1574,1.3983563
1575,1.4197274
1576,2.1163518
1577,2.4235933
1578,3.022843
1579,1.6722263
1580,2.1249344
1581,1.5652992
1582,1.3159037
1583,1.1380122
1584,0.9243557
1585,1.1590741
1586,1.742385
1587,2.0300403
1588,2.5433123
1589,2.097469
1590,2.8356097
1591,3.079285
1592,4.277913
1593,3.0367815
1594,0.970487
1595,0.9439254
1596,0.7853761
1597,0.8756845
1598,1.3929278
1599,1.4102439
1600,1.561316
1601,2.6940587
1602,1.1609862
1603,2.1024446
1604,1.7442247
1605,2.2802148
1606,2.4778173
1607,2.4393115
1608,2.8431602
1609,2.8029833
1610,2.943494
1611,3.140696
1612,2.5951371
1613,2.604987
1614,2.1254044
1615,2.4916995
1616,3.8879895
1617,3.9070203
1618,2.9541457
1619,2.3861365
1620,1.5326762
1621,1.2178582
1622,0.6404043
1623,0.7890484
1624,1.2337589
1625,2.249366
1626,2.3143895
1627,2.5133245
1628,2.6326962
1629,3.101917
1630,3.6971908
1631,4.261597
1632,3.5784178
1633,5.1065598
1634,5.0209694
1635,5.3534765
1636,4.86805
1637,5.248483
1638,5.6168385
1639,5.128454
1640,6.117855
1641,5.594592
1642,4.3933597
1643,3.8310308
1644,3.6841109
1645,3.3714066
1646,4.366231
1647,2.315881
1648,2.5686164
1649,1.9005573
1650,2.3858294
1651,4.5094523
1652,2.467086
1653,1.5701492
1654,0.051032864
1655,1.0473244
1656,0.45666626
1657,1.0076513
1658,1.2561089
1659,0.7431755
1660,0.7411419
1661,1.2761135
1662,2.0085104
1663,2.7112164
1664,2.687647
1665,2.1030295
1666,1.0041113
1667,0.95510525
1668,0.41392416
1669,0.38126835
1670,0.16027173
1671,0.23487477
1672,0.91086626
1673,0.2608972
1674,0.9199901
1675,0.8811518
1676,0.29651994
1677,0.6551387
1678,0.74134564
1679,0.77615386
1680,1.0513966
1681,1.09458
1682,0.39257425
1683,0.4285606
1684,0.3655851
1685,1.0686454
1686,2.6971874
1687,2.506545
1688,3.045893
1689,3.8470798
1690,4.8627105
1691,3.9013064
1692,3.5050983
1693,2.8659248
1694,2.7046247
1695,1.9891353
1696,1.6094239
1697,1.4593118
1698,2.1173556
1699,3.2077928
1700,3.391718
1701,3.1363628
